42540533803814429227323261965956022272,42540533803815638153142876595130728447,JP
42540533803815638153142876595130728448,42540533803819264930601720482654846975,AU
42540533803819264930601720482654846976,42540533803820473856421335111829553151,JP
42540533803820473856421335111829553152,42540533803825309559699793628528377855,AU
42540533803825309559699793628528377856,42540533803826518485519408257703084031,JP
42540533803826518485519408257703084032,42540533803834980966256710661926027263,AU
42540533803834980966256710661926027264,42540533803836189892076325291100733439,JP
42540533803836189892076325291100733440,42540533803837398817895939920275439615,AU
42540533803837398817895939920275439616,42540533803839816669535169178624851967,JP
42540533803839816669535169178624851968,42540533803871248740845149537167212543,AU
42540533803871248740845149537167212544,42540533803872457666664764166341918719,JP
42540533803872457666664764166341918720,42540533803879711221582451941390155775,AU
42540533803879711221582451941390155776,42540533803880920147402066570564861951,JP
42540533803880920147402066570564861952,42540533806682010716182128107649499135,AU
42540533806682010716182128107649499136,42540533806682015438548610977294712831,JP
42540533806682015438548610977294712832,42540533806682020160915093846939926527,AU
42540533806682020160915093846939926528,42540533806682024883281576716585140223,JP
42540533806682024883281576716585140224,42540533806682081551679371152327704575,AU
42540533806682081551679371152327704576,42540533806682086274045854021972918271,JP
42540533806682086274045854021972918272,42540533806682124052977716979134627839,AU
42540533806682124052977716979134627840,42540533806682128775344199848779841535,JP
42540533806682128775344199848779841536,42540533806682138220077165588070268927,AU
42540533806682138220077165588070268928,42540533806682152387176614197005910015,JP
42540533806682152387176614197005910016,42540533806682157109543097066651123711,AU
42540533806682157109543097066651123712,42540533806682161831909579936296337407,JP
42540533806682161831909579936296337408,42540533806682209055574408632748474367,AU
42540533806682209055574408632748474368,42540533806682213777940891502393688063,JP
42540533806682213777940891502393688064,42540533806682331837102963243524030463,AU
42540533806682331837102963243524030464,42540533806682336559469446113169244159,JP
42540533806682336559469446113169244160,42540533806682360171301860461395312639,AU
42540533806682360171301860461395312640,42540533806682364893668343331040526335,JP
42540533806682364893668343331040526336,42540533806682412117333172027492663295,AU
42540533806682412117333172027492663296,42540533806682431006799103506073518079,JP
42540533806682431006799103506073518080,42540533807300971291091852505808633855,AU
42540533807300971291091852505808633856,42540533807919941310734542643258195967,JP
42540533807919941310734542643258195968,42540533808229426320555887711982977023,AU
42540533808229426320555887711982977024,42540533809467366359841267986882101247,JP
42540533809467366359841267986882101248,42540533809776851369662613055606882303,AU
42540533809776851369662613055606882304,42540533810705306399126648261781225471,JP
42540533810705306399126648261781225472,42540533853723722764293612814525792255,AU
42540533853723722764293612814525792256,42540533854033207774114957883250573311,JP
42540533854033207774114957883250573312,42540533855271147813400338158149697535,AU
42540533855271147813400338158149697536,42540533855580632823221683226874478591,JP
42540533855580632823221683226874478592,42540535740344342635213151760791109631,AU
42540535740344342635213151760791109632,42540535740345551561032766389965815807,JP
42540535740345551561032766389965815808,42540535740346760486852381019140521983,AU
42540535740346760486852381019140521984,42540535740347969412671995648315228159,JP
42540535740347969412671995648315228160,42540535740354014041770068794188759039,AU
42540535740354014041770068794188759040,42540535740356431893409298052538171391,JP
42540535740356431893409298052538171392,42540535740367312225785829715110526975,AU
42540535740367312225785829715110526976,42540535740368521151605444344285233151,JP
42540535740368521151605444344285233152,42540535740369730077425058973459939327,AU
42540535740369730077425058973459939328,42540535740370939003244673602634645503,JP
42540535740370939003244673602634645504,42540535740675588309787560154660601855,AU
42540535740675588309787560154660601856,42540535740676797235607174783835308031,JP
42540535740676797235607174783835308032,42540536969010712548625416619449909247,AU
42540536969010712548625416619449909248,42540536969010712696199369209126322175,JP
42540536969010712696199369209126322176,42540536969010773349093883566132035583,AU
42540536969010773349093883566132035584,42540536969010778071460366435777249279,JP
42540536969010778071460366435777249280,42540536969030054771443440327539556351,AU
42540536969030054771443440327539556352,42540536969031263697263054956714262527,JP
42540536969031263697263054956714262528,42540536969056656009415397628704718847,AU
42540536969056656009415397628704718848,42540536969056656027862141702414270463,JP
42540536969056656027862141702414270464,42540536969084451710959615770756120575,AU
42540536969084451710959615770756120576,42540536969084451729406359844465672191,JP
42540536969084451729406359844465672192,42540536969105008190706291410080890879,AU
42540536969105008190706291410080890880,42540536969105008209153035483790442495,JP
42540536969105008209153035483790442496,42540536969135231317749913065738993663,AU
42540536969135231317749913065738993664,42540536969147320575946059357486055423,JP
42540536969147320575946059357486055424,42540536969154574130863747132534292479,AU
42540536969154574130863747132534292480,42540536969164245537420664165931941887,JP
42540536969164245537420664165931941888,42540536969165454463240278795106648063,AU
42540536969165454463240278795106648064,42540536969166663389059893424281354239,JP
42540536969166663389059893424281354240,42540536969173916943977581199329591295,AU
42540536969173916943977581199329591296,42540536969186006202173727491076653055,JP
42540536969186006202173727491076653056,42540536973333830799951984631750852607,AU
42540536973333830799951984631750852608,42540536973333830818398728705460404223,JP
42540536973333830818398728705460404224,42540536973333830984419425368846368767,AU
42540536973333830984419425368846368768,42540536973333831021312913516265471999,JP
42540536973333831021312913516265472000,42540536973333831150440122032232333311,AU
42540536973333831150440122032232333312,42540536973333831168886866105941884927,JP
42540536973333831168886866105941884928,42540536973333831187333610179651436543,AU
42540536973333831187333610179651436544,42540536973333831298014074621908746239,JP
42540536973333831298014074621908746240,42540536973333831353354306843037401087,AU
42540536973333831353354306843037401088,42540536973333831408694539064166055935,JP
42540536973333831408694539064166055936,42540536973643315699092865258218323967,AU
42540536973643315699092865258218323968,42540536973644524624912479887393030143,JP
42540536973644524624912479887393030144,42540537001495757657194306814273912831,AU
42540537001495757657194306814273912832,42540537005828547794693137776420847615,JP
42540537005828547794693137776420847616,42540537038633958835755715061247639551,AU
42540537038633958835755715061247639552,42540537038943443845577060129972420607,JP
42540537038943443845577060129972420608,42540538239195220704471270507631607807,AU
42540538239195220704471270507631607808,42540538239196429630290885136806313983,JP
42540538239196429630290885136806313984,42540538239392275613068455063108714495,AU
42540538239392275613068455063108714496,42540538239393484538888069692283420671,JP
42540538239393484538888069692283420672,42540538239395902390527298950632833023,AU
42540538239395902390527298950632833024,42540538239397111316346913579807539199,JP
42540538239397111316346913579807539200,42540538239404364871264601354855776255,AU
42540538239404364871264601354855776256,42540538239406782722903830613205188607,JP
42540538239406782722903830613205188608,42540539501825152003841117041780064255,AU
42540539501825152003841117041780064256,42540539581053314518105454635324014591,TW
42540539581053314518105454635324014592,42540540779427629579138145904664510463,AU
42540540779427629579138145904664510464,42540540779430047430777375163013922815,JP
42540540779430047430777375163013922816,42540540779807232286497139465522249727,AU
42540540779807232286497139465522249728,42540540779808441212316754094696955903,JP
42540540779808441212316754094696955904,42540540779909990981164382945372274687,AU
42540540779909990981164382945372274688,42540540779911199906983997574546980863,JP
42540540779911199906983997574546980864,42540540784340704110051998870670409727,AU
42540540784340704110051998870670409728,42540540784341913035871613499845115903,JP
42540540784341913035871613499845115904,42540540784352793368248145162417471487,AU
42540540784352793368248145162417471488,42540540784354002294067759791592177663,JP
42540540784354002294067759791592177664,42540540784356420145706989049941590015,AU
42540540784356420145706989049941590016,42540540784357629071526603679116296191,JP
42540540784357629071526603679116296192,42540540784391478994475813296008069119,AU
42540540784391478994475813296008069120,42540540784392687920295427925182775295,JP
42540540784392687920295427925182775296,42540540784664696229708719489491664895,AU
42540540784664696229708719489491664896,42540540784665905155528334118666371071,JP
42540540784665905155528334118666371072,42540540789282792860636602936869257215,AU
42540540789282792860636602936869257216,42540540789284001786456217566043963391,JP
42540540789284001786456217566043963392,42540540789293673193013134599441612799,AU
42540540789293673193013134599441612800,42540540789294882118832749228616318975,JP
